sample_id,split,category,truth_topology_id,canonical_key,coverage_status,truth_covered,truth_graph_in_current_prior,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class,prior_conditioned_equivalence_class_size,truth_is_observationally_nonunique,grid_id,scenario_id,configuration_hash
test_cont_G005_01,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G005}",1,1,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_cont_G005_02,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G005}",1,1,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_grid_G005_01,test,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G005}",1,1,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_cont_G006_01,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",excluded_by_prior,0,0,"{G006}",1,"",0,0,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_cont_G006_02,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",excluded_by_prior,0,0,"{G006}",1,"",0,0,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_grid_G006_01,test,in_library_grid,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",excluded_by_prior,0,0,"{G006}",1,"",0,0,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_cont_G007_01,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",covered,1,1,"{G004,G007}",2,"{G007}",1,1,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_cont_G007_02,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",covered,1,1,"{G004,G007}",2,"{G007}",1,1,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_grid_G007_01,test,in_library_grid,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",covered,1,1,"{G004,G007}",2,"{G007}",1,1,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_structure_out_01,test,structure_out,G003,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",out_of_library,0,1,"{G003}",1,"{G003}",1,0,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_structure_out_02,test,structure_out,G006,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",out_of_library,0,0,"{G006}",1,"",0,0,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_parameter_out_01,test,parameter_out,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",out_of_library,0,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_parameter_out_02,test,parameter_out,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",out_of_library,0,0,"{G002,G005}",2,"",0,1,A_stage4a1_quick61,P1_partial_consistent_prior,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179
test_cont_G001_01,test,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G001_02,test,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G001_01,test,in_library_grid,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G002_01,test,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G002_02,test,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G002_01,test,in_library_grid,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G003_01,test,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G003_02,test,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G003_01,test,in_library_grid,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G004_01,test,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G004_02,test,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G004_01,test,in_library_grid,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G005_01,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G005_02,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G005_01,test,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G006_01,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G006_02,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G006_01,test,in_library_grid,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G007_01,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G007_02,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G007_01,test,in_library_grid,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_structure_out_01,test,structure_out,G003,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",out_of_library,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_structure_out_02,test,structure_out,G006,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",out_of_library,0,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_parameter_out_01,test,parameter_out,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",out_of_library,0,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_parameter_out_02,test,parameter_out,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",out_of_library,0,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G001_01,test,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G001_02,test,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G001_01,test,in_library_grid,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G002_01,test,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G002_02,test,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G002_01,test,in_library_grid,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G003_01,test,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G003_02,test,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G003_01,test,in_library_grid,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G004_01,test,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G004_02,test,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G004_01,test,in_library_grid,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G005_01,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G005_02,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G005_01,test,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G006_01,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G006_02,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G006_01,test,in_library_grid,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G007_01,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G007_02,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G007_01,test,in_library_grid,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_structure_out_01,test,structure_out,G003,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",out_of_library,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_structure_out_02,test,structure_out,G006,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",out_of_library,0,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_parameter_out_01,test,parameter_out,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",out_of_library,0,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_parameter_out_02,test,parameter_out,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",out_of_library,0,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G001_01,test,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G001_02,test,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G001_01,test,in_library_grid,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G002_01,test,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G002_02,test,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G002_01,test,in_library_grid,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G003_01,test,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G003_02,test,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G003_01,test,in_library_grid,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",excluded_by_prior,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G004_01,test,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G004_02,test,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G004_01,test,in_library_grid,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G005_01,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G005_02,test,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G005_01,test,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",covered,1,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G006_01,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G006_02,test,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G006_01,test,in_library_grid,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",covered,1,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G007_01,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G007_02,test,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_grid_G007_01,test,in_library_grid,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",excluded_by_prior,0,0,"{G004,G007}",2,"",0,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_structure_out_01,test,structure_out,G003,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",out_of_library,0,0,"{G003}",1,"",0,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_structure_out_02,test,structure_out,G006,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",out_of_library,0,1,"{G006}",1,"{G006}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_parameter_out_01,test,parameter_out,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",out_of_library,0,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_parameter_out_02,test,parameter_out,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",out_of_library,0,1,"{G002,G005}",2,"{G002,G005}",2,1,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
test_cont_G001_01,test,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",covered,1,1,"{G001}",1,"{G001}",1,0,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33
